# PHASE 2A semantic review (Claude, batch reading of stem/passage/choices/official answer; PNG checked where OCR broken)
# columns: question_id<TAB>decision<TAB>codes (short, 10통사 prefix implied)<TAB>required_content (;-sep)<TAB>adaptation_note / rationale<TAB>phase2a review flags
# flags: BOUNDARY_DIRECT_ADAPTABLE, INDIRECT_CURRICULUM_LINK, DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE, OCR_UNCERTAIN
2022_CSAT_Q15	DIRECT	2-02-03,2-05-01	기초 연금·장기 요양 보험 지역별 수급자 비율	복지 제도 자료 해석	
2022_CSAT_Q16	NONE		세대 간 계층 이동	사회 이동표	
2022_CSAT_Q17	ADAPTABLE	1-04-02	통조림 기술의 전파 유형	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2022_CSAT_Q18	NONE		집단·조직 분류	집단 분류	
2022_CSAT_Q19	DIRECT	2-01-03	사회적 소수자의 개념과 특징	사회적 소수자	
2022_CSAT_Q20	DIRECT	2-05-01	총부양비·노령화 지수 변화	인구 구조 자료 해석	
2022_JUNE_Q01	NONE		자연 현상과 사회 현상(탄소 발자국 소재)	현상 특성	
2022_JUNE_Q02	NONE		실험 집단·통제 집단	연구방법	
2022_JUNE_Q03	LOW	1-04-03	주류 문화·하위문화·반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2022_JUNE_Q04	NONE		일탈 이론	일탈 이론	
2022_JUNE_Q05	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2022_JUNE_Q06	ADAPTABLE	1-04-02	문화 변동 요인과 문화 병존	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2022_JUNE_Q07	NONE		비공식 조직·이익 사회·자발적 결사체	집단 분류	
2022_JUNE_Q08	LOW	1-04-03,1-05-02	홈코노미 문화와 문화의 총체성	과학기술 소재, 정답은 문화 속성	INDIRECT_CURRICULUM_LINK
2022_JUNE_Q09	NONE		세대 간 계층 이동	사회 이동표	
2022_JUNE_Q10	ADAPTABLE	2-02-03	성차별 개선 조치 전후 임금·임원 비율	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2022_JUNE_Q11	NONE		양적·질적 연구	연구방법	
2022_JUNE_Q12	NONE		자료 수집 방법 카드 게임	연구방법	
2022_JUNE_Q13	NONE		이주 가족의 사회화·지위	지위 퍼즐	
2022_JUNE_Q14	NONE		진화론·순환론	변동 이론	
2022_JUNE_Q15	DIRECT	2-02-03	사회 보험·공공 부조·사회 서비스 중복 수혜	복지 제도 자료 해석	
2022_JUNE_Q16	NONE		사회 명목론·실재론	사회관	
2022_JUNE_Q17	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2022_JUNE_Q18	NONE		질병을 보는 관점	관점 이론	
2022_JUNE_Q19	DIRECT	2-01-03	여아 교육 차별·비정규직·소수 민족·노인 정보 격차 인권 사례	사회적 소수자 차별	
2022_JUNE_Q20	DIRECT	2-05-01	인구 구성 비율·부양비·노령화 지수	인구 구조 자료 해석	
2022_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2022_SEPTEMBER_Q02	NONE		혼밥 증가를 보는 관점	관점 이론	
2022_SEPTEMBER_Q03	NONE		자료 수집 방법	연구방법	
2022_SEPTEMBER_Q04	NONE		양육 태도와 학업 성취 연구	연구방법	
2022_SEPTEMBER_Q05	LOW	1-04-03	중세 기사 문화의 변화와 문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2022_SEPTEMBER_Q06	NONE		집단·조직 분류	집단 분류	
2022_SEPTEMBER_Q07	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2022_SEPTEMBER_Q08	NONE		사회화 기관	사회화	
2022_SEPTEMBER_Q09	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2022_SEPTEMBER_Q10	ADAPTABLE	2-02-03	노동자 성비와 성별 임금 격차	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2022_SEPTEMBER_Q11	NONE		진화론·순환론	변동 이론	
2022_SEPTEMBER_Q12	NONE		일탈 이론	일탈 이론	
2022_SEPTEMBER_Q13	ADAPTABLE	1-04-02	간접·자극·직접 전파 사례	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2022_SEPTEMBER_Q14	NONE		비밀 결사와 사회관	사회관	
2022_SEPTEMBER_Q15	DIRECT	2-05-01	65세 이상 인구 비율과 부양비	인구 구조 자료 해석	
2022_SEPTEMBER_Q16	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2022_SEPTEMBER_Q17	DIRECT	2-01-03	사회적 소수자 차별의 발생 원인	사회적 소수자	
2022_SEPTEMBER_Q18	NONE		시기별 계층 구성 비율	계층 구조 자료	
2022_SEPTEMBER_Q19	LOW	1-04-03	지역 문화와 반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2022_SEPTEMBER_Q20	DIRECT	2-02-03	의료 급여·고용 보험 지역별 수급자 비율	복지 제도 자료 해석	
2023_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2023_CSAT_Q02	NONE		실험 처치와 조작적 정의	연구방법	
2023_CSAT_Q03	NONE		기능론(분업과 질서)	관점 이론	
2023_CSAT_Q04	DIRECT	1-04-02	직접 전파에 의한 문화 병존·강제적 문화 접변	문화 변동 양상	
2023_CSAT_Q05	NONE		집단·조직·사회화 기관	집단 분류	
2023_CSAT_Q06	LOW	1-05-03	도심 재생 사업 연구의 자료 수집 방법	지역 변화 소재, 정답은 연구방법	INDIRECT_CURRICULUM_LINK
2023_CSAT_Q07	NONE		일탈 이론	일탈 이론	
2023_CSAT_Q08	NONE		사회 명목론	사회관	
2023_CSAT_Q09	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤 기준	빈곤 개념	
2023_CSAT_Q10	ADAPTABLE	2-02-03	연령대별 남녀 임금 격차	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2023_CSAT_Q11	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2023_CSAT_Q12	NONE		계층 구성 비율 예측	계층 구조 자료	
2023_CSAT_Q13	LOW	1-04-03	세대 하위문화와 유대감	하위문화 분류	INDIRECT_CURRICULUM_LINK
2023_CSAT_Q14	NONE		관료제·탈관료제	조직 이론	
2023_CSAT_Q15	DIRECT	2-02-03	공공 부조·사회 보험 지역별 수급자 비율	복지 제도 자료 해석	
2023_CSAT_Q16	LOW	1-04-03	배트 플립 문화와 문화의 의미	문화 개념 중심	INDIRECT_CURRICULUM_LINK
2023_CSAT_Q17	NONE		진화론적 사회 변동관	변동 이론	
2023_CSAT_Q18	ADAPTABLE	2-01-02	보행권 운동·소비자 운동	시민 참여 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2023_CSAT_Q19	DIRECT	2-01-03	사회적 소수자 중첩과 우대 정책	사회적 소수자	
2023_CSAT_Q20	DIRECT	2-05-01	유소년·노년 부양비 변화	인구 구조 자료 해석	
2023_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2023_JUNE_Q02	NONE		선행 연구 검토와 실험	연구방법	
2023_JUNE_Q03	NONE		질문지 작성법	연구방법	
2023_JUNE_Q04	NONE		일탈 이론	일탈 이론	
2023_JUNE_Q05	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2023_JUNE_Q06	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2023_JUNE_Q07	DIRECT	2-01-03	사회적 소수자의 특성과 유형	사회적 소수자	
2023_JUNE_Q08	NONE		지위·역할 갈등	지위 퍼즐	
2023_JUNE_Q09	ADAPTABLE	2-02-03	연봉 구간별 성별 분포	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2023_JUNE_Q10	DIRECT	1-04-02	문화 동화·병존·융합	문화 변동 양상	
2023_JUNE_Q11	LOW	1-04-03	반문화 집단과 세대 문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2023_JUNE_Q12	NONE		시기별 계층 구성 비율	계층 구조 자료	
2023_JUNE_Q13	NONE		사회 명목론·실재론	사회관	
2023_JUNE_Q14	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2023_JUNE_Q15	DIRECT	2-02-03	의료 급여·연금·가사 간병 서비스 수혜자 현황	복지 제도 자료 해석	
2023_JUNE_Q16	LOW	1-04-03	문화의 속성(공유성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2023_JUNE_Q17	NONE		관료제·탈관료제	조직 이론	
2023_JUNE_Q18	NONE		순환론·진화론	변동 이론	
2023_JUNE_Q19	LOW	1-03-03	환경 문제를 보는 관점	환경 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2023_JUNE_Q20	DIRECT	2-05-01	유소년·노년 부양비 변화	인구 구조 자료 해석	
2023_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2023_SEPTEMBER_Q02	NONE		양적·질적 연구(반려견 양육)	연구방법	
2023_SEPTEMBER_Q03	LOW	1-04-03	주류 문화·하위문화·반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2023_SEPTEMBER_Q04	NONE		집단·조직·역할 갈등	집단 분류	
2023_SEPTEMBER_Q05	NONE		진화론·순환론	변동 이론	
2023_SEPTEMBER_Q06	NONE		일탈 이론	일탈 이론	
2023_SEPTEMBER_Q07	NONE		사회 실재론	사회관	
2023_SEPTEMBER_Q08	NONE		연구 윤리	연구 윤리	
2023_SEPTEMBER_Q09	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2023_SEPTEMBER_Q10	ADAPTABLE	2-02-03	가사 노동 시간·임금·고위 공직자 성별 자료	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2023_SEPTEMBER_Q11	NONE		관료제·탈관료제	조직 이론	
2023_SEPTEMBER_Q12	ADAPTABLE	1-04-02	문화 변동 요인(발명·발견·직접·자극 전파)	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE
2023_SEPTEMBER_Q13	DIRECT	2-01-03	재일 교포·혼혈인·장애인 등 사회적 소수자 차별	사회적 소수자	
2023_SEPTEMBER_Q14	NONE		기우제를 보는 관점	관점 이론	
2023_SEPTEMBER_Q15	DIRECT	2-02-03,2-05-01	장기 요양 보험·기초 연금 수급자 비율	복지 제도 자료 해석	
2023_SEPTEMBER_Q16	LOW	1-04-03,1-05-02	짠테크 문화와 물질·비물질 문화	문화 개념 중심	INDIRECT_CURRICULUM_LINK
2023_SEPTEMBER_Q17	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2023_SEPTEMBER_Q18	NONE		국가별 계층 구성 비율	계층 구조 자료	
2023_SEPTEMBER_Q19	ADAPTABLE	2-01-02	사회 운동의 의미 판별	시민 참여 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2023_SEPTEMBER_Q20	DIRECT	2-05-01	저출산·고령화 시나리오와 부양비	인구 구조 자료 해석	
2024_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2024_CSAT_Q02	NONE		사회 명목론(돈의 가치)	사회관	
2024_CSAT_Q03	NONE		자료 수집 방법	연구방법	
2024_CSAT_Q04	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2024_CSAT_Q05	NONE		여론 조사 실험 설계	연구방법	
2024_CSAT_Q06	LOW	1-04-03	자전거 소재 문화의 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2024_CSAT_Q07	NONE		집단·지위·사회화	지위 퍼즐	
2024_CSAT_Q08	DIRECT	2-01-03	노인·이주민 3세의 사회적 소수자 차별	사회적 소수자	
2024_CSAT_Q09	LOW	1-04-03	반문화의 형성	하위문화 분류	INDIRECT_CURRICULUM_LINK
2024_CSAT_Q10	NONE		세대 간 계층 이동	사회 이동표	
2024_CSAT_Q11	NONE		일탈 이론	일탈 이론	
2024_CSAT_Q12	NONE		관료제·탈관료제	조직 이론	
2024_CSAT_Q13	NONE		순환론·진화론	변동 이론	
2024_CSAT_Q14	DIRECT	1-04-02	음식 문화의 공존·융합과 전파	문화 변동 양상	
2024_CSAT_Q15	DIRECT	2-02-03	사회 보험·공공 부조 수급자 비율	복지 제도 자료 해석	
2024_CSAT_Q16	DIRECT	1-04-03	식사비 문화에 대한 자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2024_CSAT_Q17	DIRECT	2-02-03	절대적 빈곤과 상대적 빈곤	빈곤 개념	
2024_CSAT_Q18	ADAPTABLE	2-01-02,2-01-03	기후 위기 청년 운동·노숙인 인권 운동	시민 참여·인권 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2024_CSAT_Q19	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2024_CSAT_Q20	DIRECT	2-05-01	합계 출산율·노령화 지수 비교	인구 구조 자료 해석	
2024_JUNE_Q01	NONE		자연 현상과 사회 현상(핵융합 소재)	현상 특성	OCR_UNCERTAIN
2024_JUNE_Q02	NONE		가설 검증(소비 활동 행복감)	연구방법	
2024_JUNE_Q03	NONE		갈등론·기능론	관점 이론	
2024_JUNE_Q04	NONE		관료제·탈관료제	조직 이론	
2024_JUNE_Q05	LOW	1-04-03	종교와 식문화, 문화의 공유성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2024_JUNE_Q06	NONE		자료 수집 방법	연구방법	
2024_JUNE_Q07	NONE		사회 실재론	사회관	
2024_JUNE_Q08	DIRECT	2-01-03	외국인 근로자·다수 민족 차별과 소수자 중첩	사회적 소수자	
2024_JUNE_Q09	DIRECT	1-04-03	햄릿 해석 사례의 문화 상대주의	문화 이해 태도	
2024_JUNE_Q10	ADAPTABLE	2-02-03	혼인 상태·성별 연령대별 임금 격차	성 불평등 자료로 활용; 계산 단순화	DATA_ONLY_ANSWER_LOGIC_SOCIOCULTURE
2024_JUNE_Q11	NONE		세대별 계층 구성 비율	계층 구조 자료	
2024_JUNE_Q12	NONE		집단·지위·사회화	지위 퍼즐	
2024_JUNE_Q13	LOW	2-04-02	전후 독일의 전쟁 기억과 세대 간 인식 변화	역사 갈등 소재	INDIRECT_CURRICULUM_LINK
2024_JUNE_Q14	NONE		일탈 이론	일탈 이론	
2024_JUNE_Q15	DIRECT	2-02-03,2-05-01	노인 기초 연금 도입안과 상대적 빈곤율	복지 제도 자료 해석	
2024_JUNE_Q16	NONE		진화론적 사회 변동관	변동 이론	
2024_JUNE_Q17	ADAPTABLE	2-01-02,1-03-03	계몽 운동·환경 운동	시민 참여·환경 운동 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2024_JUNE_Q18	ADAPTABLE	1-05-01,1-05-02	산업 사회와 정보 사회 비교	산업화·정보화 문항으로 변형	
2024_JUNE_Q19	DIRECT	1-04-02	자발적 문화 융합과 강제적 문화 동화	문화 변동 양상	
2024_JUNE_Q20	DIRECT	2-05-01	노년 부양비·노령화 지수 변화	인구 구조 자료 해석	
2024_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2024_SEPTEMBER_Q02	LOW	1-04-03	외래 종교의 하위문화·반문화화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2024_SEPTEMBER_Q03	NONE		집단 간 경쟁 실험	연구방법	
2024_SEPTEMBER_Q04	NONE		노인 대상 연구 윤리	연구 윤리	
2024_SEPTEMBER_Q05	DIRECT	2-02-03	상대적 빈곤의 특징	빈곤 개념	
2024_SEPTEMBER_Q06	LOW	1-04-03	문화의 속성 사례	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2024_SEPTEMBER_Q07	NONE		집단·조직·사회화 기관	집단 분류	
2024_SEPTEMBER_Q08	NONE		순환론·진화론	변동 이론	
2024_SEPTEMBER_Q09	NONE		일탈 이론	일탈 이론	
2024_SEPTEMBER_Q10	NONE		자료 수집 방법	연구방법	
2024_SEPTEMBER_Q11	NONE		국가별 계층 구조	계층 구조 자료	
2024_SEPTEMBER_Q12	DIRECT	1-04-03	피자 문화에 대한 자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2024_SEPTEMBER_Q13	DIRECT	1-04-02	영화 기법·라면의 전파와 문화 융합	문화 변동 양상	
2024_SEPTEMBER_Q14	ADAPTABLE	2-01-02	환경 캠페인·추모·여성 권리 운동 등 사회 운동 판별	시민 참여 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2024_SEPTEMBER_Q15	DIRECT	2-02-03,2-05-01	기초 연금·국민연금 성별 수급자 수	복지 제도 자료 해석	
2024_SEPTEMBER_Q16	DIRECT	1-05-02,2-02-03	정보 격차로 인한 사회 불평등	정보화 문제	
2024_SEPTEMBER_Q17	NONE		관료제·탈관료제	조직 이론	
2024_SEPTEMBER_Q18	NONE		사회 실재론	사회관	
2024_SEPTEMBER_Q19	NONE		기능론·갈등론·상징적 상호작용론	관점 이론	
2024_SEPTEMBER_Q20	DIRECT	2-05-01	유소년·노년 인구 비율 변화	인구 구조 자료 해석	
2025_CSAT_Q01	NONE		자연 현상과 사회 현상(기후 변화 소재)	현상 특성	OCR_UNCERTAIN
2025_CSAT_Q02	NONE		기능론	관점 이론	
2025_CSAT_Q03	NONE		관료제·탈관료제	조직 이론	
2025_CSAT_Q04	NONE		집단·조직·사회화 기관	집단 분류	OCR_UNCERTAIN
2025_CSAT_Q05	NONE		실험 연구 설계(문해력)	연구방법	
2025_CSAT_Q06	LOW	1-04-02,1-04-03	손 씻기 문화의 하위문화→주류 문화 변화	하위문화 분류	INDIRECT_CURRICULUM_LINK,OCR_UNCERTAIN
2025_CSAT_Q07	DIRECT	1-05-02	가공 콘텐츠 소비와 비판적 정보 분석 능력	정보화 문제와 해결	
2025_CSAT_Q08	ADAPTABLE	2-04-01,2-03-02	다국적 기업 분유 마케팅과 국제 시민 단체 불매 운동	세계화 문제·기업 윤리 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE,OCR_UNCERTAIN
2025_CSAT_Q09	LOW	1-04-03	웹툰 문화 사례의 문화 속성	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2025_CSAT_Q10	NONE		세대 간·세대 내 계층 이동	사회 이동표	OCR_UNCERTAIN
2025_CSAT_Q11	DIRECT	1-04-03	장례 문화에 대한 자문화 중심주의와 문화 상대주의	문화 이해 태도	OCR_UNCERTAIN
2025_CSAT_Q12	NONE		사회 실재론(합리화)	사회관	
2025_CSAT_Q13	NONE		자료 수집 방법	연구방법	
2025_CSAT_Q14	NONE		일탈 이론	일탈 이론	
2025_CSAT_Q15	DIRECT	2-02-03	공공 부조·사회 보험 수급자와 복지 사각지대	복지 제도 자료 해석	OCR_UNCERTAIN
2025_CSAT_Q16	LOW	2-02-03	불평등을 보는 기능론·갈등론	계층 이론	INDIRECT_CURRICULUM_LINK
2025_CSAT_Q17	DIRECT	2-01-03	장애인 편견과 인종 차별(생득적·후천적 요인)	사회적 소수자	BOUNDARY_DIRECT_ADAPTABLE,OCR_UNCERTAIN
2025_CSAT_Q18	NONE		진화론적 사회 변동관	변동 이론	
2025_CSAT_Q19	ADAPTABLE	1-04-02	디저트 문화의 전파와 문화 접변	문화 변동 요인 퍼즐 단순화	BOUNDARY_DIRECT_ADAPTABLE,OCR_UNCERTAIN
2025_CSAT_Q20	DIRECT	2-05-01	노령화 지수·부양비와 인구 문제	인구 구조 자료 해석	OCR_UNCERTAIN
2025_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2025_JUNE_Q02	NONE		기능론	관점 이론	
2025_JUNE_Q03	NONE		관료제·탈관료제	조직 이론	
2025_JUNE_Q04	LOW	1-04-03	문화의 속성(공유성)	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2025_JUNE_Q05	NONE		온라인 게임 연구 과정	연구방법	
2025_JUNE_Q06	LOW	1-05-02	대중문화의 상업성	대중 매체 문화 소재	INDIRECT_CURRICULUM_LINK
2025_JUNE_Q07	NONE		사회 실재론	사회관	
2025_JUNE_Q08	LOW	1-04-03	이민자 하위문화의 주류 문화화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2025_JUNE_Q09	NONE		자료 수집 방법	연구방법	
2025_JUNE_Q10	NONE		국가별 계층 구조	계층 구조 자료	
2025_JUNE_Q11	NONE		소속 집단과 준거 집단	집단 분류	
2025_JUNE_Q12	ADAPTABLE	1-04-02,1-04-03	마테차의 전파와 문화 이해 관점	문화 변동·문화 이해 문항으로 변형	
2025_JUNE_Q13	DIRECT	1-05-02,2-02-03	정보화와 정보 격차에 따른 불평등	정보화 문제	
2025_JUNE_Q14	NONE		낙인 이론	일탈 이론	
2025_JUNE_Q15	DIRECT	2-02-03	사회 보험·공공 부조·사회 서비스 수혜자 비율	복지 제도 자료 해석	
2025_JUNE_Q16	DIRECT	2-01-03	이민자 차별과 사회적 소수자	사회적 소수자	
2025_JUNE_Q17	ADAPTABLE	2-01-01	시민권 확대의 역사와 참정권 운동	인권 확장 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2025_JUNE_Q18	LOW	2-02-03	불평등을 보는 갈등론	계층 이론	INDIRECT_CURRICULUM_LINK
2025_JUNE_Q19	DIRECT	2-04-02	국제기구·환경 단체와 국제 협력	세계 평화·협력 행위 주체	
2025_JUNE_Q20	DIRECT	2-05-01	노년 인구 비율·노령화 지수·복지 지출	인구 구조 자료 해석	
2025_SEPTEMBER_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2025_SEPTEMBER_Q02	NONE		사회 명목론(사회 계약)	사회관	
2025_SEPTEMBER_Q03	NONE		지위·역할 갈등	지위 퍼즐	
2025_SEPTEMBER_Q04	NONE		자료 수집 방법	연구방법	
2025_SEPTEMBER_Q05	NONE		노인 사회 관계망 연구	연구방법	
2025_SEPTEMBER_Q06	LOW	2-02-03	계층적 지위를 보는 관점	계층 이론	INDIRECT_CURRICULUM_LINK
2025_SEPTEMBER_Q07	NONE		내집단·외집단, 1차·2차 집단	집단 분류	
2025_SEPTEMBER_Q08	DIRECT	2-04-01	다국적 기업 개발과 감염병의 전 지구적 확산	세계화의 문제점	
2025_SEPTEMBER_Q09	NONE		일탈 이론	일탈 이론	
2025_SEPTEMBER_Q10	NONE		세대 간·세대 내 계층 이동	사회 이동표	
2025_SEPTEMBER_Q11	DIRECT	1-04-03	식사 문화에 대한 문화 상대주의	문화 이해 태도	
2025_SEPTEMBER_Q12	NONE		순환론적 사회 변동관	변동 이론	
2025_SEPTEMBER_Q13	ADAPTABLE	2-01-02,2-02-03	반전 평화 운동과 여성 운동	시민 참여·성 불평등 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2025_SEPTEMBER_Q14	LOW	1-04-03	문화의 속성 사례	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2025_SEPTEMBER_Q15	DIRECT	2-02-03	사회 보험·공공 부조 수급자 비율	복지 제도 자료 해석	
2025_SEPTEMBER_Q16	LOW	1-05-02	대중문화의 기능(고급문화 대중화)	대중 매체 문화 소재	INDIRECT_CURRICULUM_LINK
2025_SEPTEMBER_Q17	NONE		관료제·탈관료제	조직 이론	
2025_SEPTEMBER_Q18	DIRECT	1-04-02	강제적 문화 접변에 따른 전통주 소멸과 문화 융합	문화 변동 양상과 전통문화	BOUNDARY_DIRECT_ADAPTABLE
2025_SEPTEMBER_Q19	DIRECT	2-01-03,2-01-02	이주 여성의 국적·성별 차별과 소송	사회적 소수자 차별과 권리 구제	
2025_SEPTEMBER_Q20	DIRECT	2-05-01	인구 변화와 세대 갈등·경제 성장 동력	인구 구조 자료 해석	
2026_CSAT_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2026_CSAT_Q02	NONE		사회 실재론	사회관	
2026_CSAT_Q03	ADAPTABLE	1-04-02,1-04-04	공용어 지정과 토착어 보존	문화 다양성 보존 문항으로 변형	
2026_CSAT_Q04	LOW	1-04-03	문화의 속성 사례	문화 속성 중심	INDIRECT_CURRICULUM_LINK
2026_CSAT_Q05	NONE		2차 자료 분석 연구	연구방법	
2026_CSAT_Q06	DIRECT	1-04-03	식문화에 대한 자문화 중심주의·문화 상대주의	문화 이해 태도	
2026_CSAT_Q07	DIRECT	1-04-02	음악 문화의 전파와 문화 공존·융합	문화 변동 양상	
2026_CSAT_Q08	NONE		집단·지위·사회화	지위 퍼즐	
2026_CSAT_Q09	NONE		일탈 이론	일탈 이론	
2026_CSAT_Q10	NONE		세대 간 계층 이동	사회 이동표	
2026_CSAT_Q11	DIRECT	1-05-02	정보화에 따른 감시·정보 의존 문제	정보화 문제	
2026_CSAT_Q12	NONE		진화론적 사회 변동관	변동 이론	
2026_CSAT_Q13	NONE		관료제·탈관료제	조직 이론	
2026_CSAT_Q14	NONE		자료 수집 방법	연구방법	
2026_CSAT_Q15	DIRECT	2-02-03	사회 보험·공공 부조·사회 서비스 중복 수혜	복지 제도 자료 해석	
2026_CSAT_Q16	DIRECT	2-02-03	최저 임금 인상과 절대적·상대적 빈곤	빈곤 개념	
2026_CSAT_Q17	DIRECT	2-01-03	종교·인종 사회적 소수자와 차별 시정 정책	사회적 소수자	
2026_CSAT_Q18	NONE		기능론	관점 이론	
2026_CSAT_Q19	DIRECT	2-04-01,2-05-02	자원 채굴의 국가 간 불평등과 세계 시민 사회 운동	세계화 문제와 지속가능 사회	
2026_CSAT_Q20	DIRECT	2-05-01	총부양비·노령화 지수와 인구 변화	인구 구조 자료 해석	
2026_JUNE_Q01	NONE		자연 현상과 사회 현상	현상 특성	
2026_JUNE_Q02	NONE		사회 실재론	사회관	
2026_JUNE_Q03	DIRECT	1-04-02	식민 지배에 따른 문화 동화·융합과 기술 전파	문화 변동 양상	
2026_JUNE_Q04	LOW	1-05-02	인공 지능 기술을 보는 관점	과학기술 소재, 정답은 관점 이론	INDIRECT_CURRICULUM_LINK
2026_JUNE_Q05	LOW	1-04-03	스케이트보드 반문화	하위문화 분류	INDIRECT_CURRICULUM_LINK
2026_JUNE_Q06	DIRECT	1-04-03	자문화 중심주의·문화 사대주의·문화 상대주의	문화 이해 태도	
2026_JUNE_Q07	LOW	2-02-03	직업별 임금 차이를 보는 기능론·갈등론	계층 이론	INDIRECT_CURRICULUM_LINK
2026_JUNE_Q08	NONE		지위·집단·사회화	지위 퍼즐	
2026_JUNE_Q09	LOW	1-05-02	고령층 디지털 기기 활용 교육 연구	정보화 소재, 정답은 조작적 정의	INDIRECT_CURRICULUM_LINK
2026_JUNE_Q10	NONE		자료 수집 방법	연구방법	
2026_JUNE_Q11	DIRECT	2-05-02,2-05-03	전쟁·자원 고갈·기후 위기와 미래 세대 배려	지속가능한 삶	
2026_JUNE_Q12	NONE		시기별 계층 구성 비율	계층 구조 자료	
2026_JUNE_Q13	ADAPTABLE	2-01-02	사회 운동의 조직화	시민 참여 문항으로 변형	BOUNDARY_DIRECT_ADAPTABLE
2026_JUNE_Q14	NONE		일탈 이론	일탈 이론	
2026_JUNE_Q15	DIRECT	2-02-03	공공 부조·사회 보험 지역별 수급자	복지 제도 자료 해석	
2026_JUNE_Q16	NONE		진화론·순환론	변동 이론	
2026_JUNE_Q17	DIRECT	2-02-03	상대적 빈곤 개념	빈곤 개념	
2026_JUNE_Q18	NONE		관료제·탈관료제	조직 이론	
